timestamp,latitude,longitude,elevation,accuracy,bearing,speed_meters_per_second,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,distance_meters,elapsed_time_seconds
1577306688,-27.71785656,-51.09887754,979.0913029,4,118.93974,0.008526299,15,gps,0.8,1.4,1.6,3.6,,,,96,,0.27250634,4
1577306690,-27.71785587,-51.09887916,979.0253909,4,118.9942,0.016938966,15,gps,0.8,1.4,1.6,3.6,,,,96,,0.177444739,2
1577306692,-27.7178562,-51.09887824,978.9391638,4,118.92941,0.020093987,15,gps,0.8,1.4,1.6,3.6,,,,96,,0.098391893,2
1577306693,-27.71785696,-51.09887726,978.8518599,4,118.93107,0.012260538,15,gps,0.8,1.4,1.6,3.6,,,,96,,0.127541964,1
1577306695,-27.71785776,-51.09887729,978.666544,4,118.90238,0.022798253,15,gps,0.8,1.4,1.6,3.6,,,,96,,0.088256768,2
1577306696,-27.71785783,-51.09887776,978.6034695,4,118.89847,0.018093243,15,gps,0.8,1.4,1.6,3.6,,,,96,,0.047315797,1
1577306697,-27.71785741,-51.0988784,978.590769,4,118.897804,0.011166047,15,gps,0.8,1.4,1.6,3.6,,,,96,,0.079057942,1
1577306698,-27.71785689,-51.09887841,978.553003,4,118.902214,0.016378982,15,gps,0.8,1.4,1.6,3.6,,,,96,,0.056815909,1
1577306699,-27.71785674,-51.09887855,978.4697276,4,118.893265,0.019294329,15,gps,0.8,1.4,1.6,3.6,,,,96,,0.022064023,1
1577306700,-27.71785688,-51.09887924,978.4908198,4,118.93906,0.018635562,15,gps,0.8,1.4,1.6,3.6,,,,96,,0.070621462,1
1577306701,-27.7178569,-51.09887939,978.5003226,4,118.95948,0.012513425,15,gps,0.8,1.4,1.6,3.6,,,,96,,0.014639532,1
1577306702,-27.7178567,-51.09887932,978.530904,4,119.01566,0.020578431,14,gps,0.8,1.4,1.6,3.6,,,,96,,0.023066708,1
1577306703,-27.71785655,-51.09887989,978.5625748,4,119.03239,0.014299226,14,gps,0.8,1.4,1.6,3.6,,,,96,,0.058909259,1
1577306704,-27.71785665,-51.09888052,978.5470426,4,119.02752,0.017013863,13,gps,0.8,1.4,1.6,3.6,,,,96,,0.062230827,1
1577306706,-27.71785638,-51.09888147,978.5819994,4,118.94991,0.015177617,13,gps,0.8,1.4,1.6,3.6,,,,96,,0.098420932,2
1577306707,-27.71785635,-51.09888145,978.6625109,4,119.07283,0.0278797,14,gps,0.8,1.4,1.6,3.6,,,,96,,0.004046093,1
1577306709,-27.71785621,-51.09888212,978.7557241,4,119.08186,0.02332739,14,gps,0.8,1.4,1.6,3.6,,,,96,,0.067985504,2
1577306710,-27.71785636,-51.0988823,978.7864969,4,119.05102,0.018368218,14,gps,0.8,1.4,1.6,3.6,,,,96,,0.02397482,1
1577306711,-27.71785625,-51.0988832,978.7993492,4,119.02666,0.018029884,14,gps,0.8,1.4,1.6,3.6,,,,96,,0.089095949,1
1577306712,-27.71785624,-51.09888314,978.7572133,4,119.05007,0.026148595,14,gps,0.8,1.4,1.6,3.6,,,,96,,0.005560639,1
1577306713,-27.71785583,-51.09888197,979.0165257,4,85.78635,0.112949766,14,gps,0.8,1.4,1.6,3.6,,,,96,,0.124464082,1
1577306714,-27.71785609,-51.09888219,979.031357,4,85.79003,0.06410099,14,gps,0.8,1.4,1.6,3.6,,,,96,,0.036775613,1
1577306715,-27.71785605,-51.09888265,979.0459706,4,85.766975,0.04794249,14,gps,0.8,1.4,1.6,3.6,,,,96,,0.04481948,1
1577306716,-27.71785639,-51.09888299,979.1050265,4,85.7622,0.027728723,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.050956714,1
1577306717,-27.71785709,-51.09888335,979.1343432,4,85.766754,0.0268665,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.084631714,1
1577306718,-27.71785735,-51.09888262,979.2015842,4,82.44839,0.041968375,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.077228243,1
1577306720,-27.71785823,-51.09888276,979.1763283,4,82.480835,0.025143169,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.09891792,2
1577306721,-27.71785832,-51.09888295,979.1451399,4,82.48191,0.015467035,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.020580687,1
1577306723,-27.71785871,-51.09888326,979.2083393,4,82.44556,0.014728977,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.053085574,2
1577306724,-27.71785876,-51.09888368,979.2363358,4,82.432755,0.016247515,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.041781952,1
1577306725,-27.71785899,-51.09888375,979.1910315,4,82.43174,0.010614695,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.026154472,1
1577306726,-27.71785895,-51.0988838,979.2749819,4,82.430695,0.007017167,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.005983633,1
1577306727,-27.71785899,-51.09888404,979.2363576,4,82.43832,0.011755661,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.024576109,1
1577306728,-27.7178591,-51.09888441,979.2690717,4,82.4454,0.009707689,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.038702163,1
1577306729,-27.71785909,-51.09888426,979.2491471,4,82.451584,0.010954016,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.014593065,1
1577306730,-27.7178592,-51.09888474,979.2341585,4,82.44367,0.014550894,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.048543357,1
1577306731,-27.71785948,-51.09888511,979.1030734,4,82.394806,0.023728292,14,gps,0.8,1.4,1.6,3.6,,,,96,,0.046947597,1
1577306732,-27.71785964,-51.09888529,979.10587,4,82.385475,0.017215155,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.026115435,1
1577306733,-27.71785977,-51.09888528,979.1072728,4,82.38455,0.011481907,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.013721278,1
1577306734,-27.71786025,-51.09888555,979.0974045,4,82.38561,0.009281988,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.059673257,1
1577306735,-27.71786057,-51.09888545,979.0707251,4,82.383736,0.008780135,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.037101391,1
1577306736,-27.71786117,-51.09888525,979.0315472,4,82.382645,0.007597867,14,gps,0.8,1.4,1.6,3.6,,,,96,,0.068671896,1
1577306737,-27.71786122,-51.09888522,979.0920466,4,82.40134,0.020567471,14,gps,0.8,1.4,1.6,3.6,,,,96,,0.006077793,1
1577306738,-27.71786151,-51.09888541,979.0822574,4,82.39864,0.012275822,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.037532286,1
1577306739,-27.71786187,-51.09888585,979.0763243,4,82.3828,0.011331023,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.059156921,1
1577306740,-27.71786229,-51.09888629,979.097722,4,82.38556,0.009713016,15,gps,0.8,1.3,1.6,3.6,,,,96,,0.064238568,1
1577306741,-27.71786272,-51.09888646,979.1349952,4,82.38669,0.0210126,15,gps,0.8,1.3,1.6,3.6,,,,96,,0.050523063,1
1577306742,-27.71786294,-51.09888664,979.1299424,4,82.38263,0.014582487,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.029721158,1
1577306744,-27.71786304,-51.09888665,979.1176954,4,82.383224,0.01796214,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.010835145,2
1577306745,-27.7178633,-51.09888643,979.0914614,4,82.38949,0.015390858,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.037213958,1
1577306747,-27.71786354,-51.09888607,979.0061319,4,82.3699,0.015054859,15,gps,0.8,1.3,1.6,3.6,,,,96,,0.044534919,2
1577306748,-27.71786351,-51.09888616,978.9866456,4,82.3713,0.010013676,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.009574126,1
1577306749,-27.7178633,-51.09888647,978.9784475,4,82.36601,0.008898698,14,gps,0.8,1.4,1.7,3.6,,,,96,,0.039394604,1
1577306750,-27.7178633,-51.09888631,978.9704794,4,82.35822,0.011652297,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.016598415,1
1577306751,-27.71786314,-51.09888654,978.9928088,4,82.33487,0.01536562,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.029221557,1
1577306752,-27.71786312,-51.09888649,978.9910411,4,82.33576,0.017762959,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.004648296,1
1577306753,-27.71786313,-51.09888647,979.0085185,4,82.338875,0.01664831,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.002121767,1
1577306754,-27.71786326,-51.0988862,979.0400698,4,82.32982,0.019131673,15,gps,0.8,1.3,1.6,3.6,,,,96,,0.030482427,1
1577306755,-27.71786341,-51.09888657,979.0203976,4,82.32839,0.010824074,15,gps,0.8,1.3,1.6,3.6,,,,96,,0.040198312,1
1577306756,-27.71786343,-51.09888646,979.0261514,4,82.32598,0.014663983,15,gps,0.8,1.3,1.6,3.6,,,,96,,0.010837887,1
1577306758,-27.71786326,-51.0988866,979.0005657,4,82.330734,0.015848104,15,gps,0.8,1.3,1.6,3.6,,,,96,,0.023020377,2
1577306759,-27.71786311,-51.09888687,979.0294887,4,82.35994,0.018473815,15,gps,0.8,1.3,1.6,3.6,,,,96,,0.031939127,1
1577306760,-27.71786297,-51.09888704,979.0653876,4,82.35656,0.015962303,15,gps,0.9,1.3,1.6,3.6,,,,96,,0.023112489,1
1577306761,-27.71786295,-51.09888695,979.0462287,4,82.366875,0.021231258,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.009338803,1
1577306762,-27.71786284,-51.09888699,979.0836967,4,82.36779,0.01269022,14,gps,0.9,1.3,1.6,3.6,,,,96,,0.012912772,1
1577306763,-27.71786277,-51.09888699,979.0783606,4,82.36769,0.016463013,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.007397407,1
1577306764,-27.71786282,-51.09888699,979.0934478,4,82.36574,0.015267842,14,gps,0.9,1.3,1.6,3.6,,,,96,,0.00531731,1
1577306765,-27.71786266,-51.09888709,979.1046028,4,82.36916,0.01895683,15,gps,0.8,1.3,1.6,3.6,,,,96,,0.020674542,1
1577306766,-27.71786244,-51.09888734,979.1324475,4,82.36998,0.016691629,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.034474109,1
1577306767,-27.71786238,-51.09888747,979.1136913,4,82.37424,0.014641157,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.013679999,1
1577306768,-27.71786239,-51.09888759,979.159719,4,82.35671,0.015893977,14,gps,1,1.3,1.7,3.6,,,,96,,0.012314149,1
1577306769,-27.7178622,-51.09888777,979.1812816,4,82.346344,0.014022823,15,gps,0.8,1.3,1.6,3.6,,,,96,,0.027825802,1
1577306770,-27.71786194,-51.09888784,979.1982418,4,82.344124,0.011158044,15,gps,0.8,1.3,1.6,3.6,,,,96,,0.02942397,1
1577306771,-27.71786176,-51.0988881,979.1618225,4,82.342224,0.00812429,15,gps,0.8,1.3,1.6,3.6,,,,96,,0.032106493,1
1577306772,-27.71786162,-51.09888774,979.1337078,4,82.349884,0.025725037,15,gps,0.8,1.3,1.6,3.6,,,,96,,0.038494709,1
1577306773,-27.71786131,-51.09888829,979.1702488,4,82.33842,0.020423263,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.064708938,1
1577306774,-27.71786118,-51.09888842,979.1853039,4,82.335754,0.014807452,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.019237252,1
1577306775,-27.71786098,-51.09888864,979.2495657,4,82.3503,0.015740221,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.030692816,1
1577306776,-27.71786091,-51.09888884,979.2675463,4,82.355095,0.012005748,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.02131329,1
1577306777,-27.71786081,-51.09888893,979.2760757,4,82.3599,0.014875682,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.014520431,1
1577306778,-27.71786077,-51.09888892,979.3136609,4,82.35387,0.015586888,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.003901657,1
1577306780,-27.71786076,-51.09888932,979.3542031,4,82.34661,0.015336187,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.038853548,2
1577306781,-27.71786092,-51.09888932,979.3904789,4,82.34765,0.018399628,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.017008724,1
1577306782,-27.71786101,-51.09888966,979.3152138,4,82.36182,0.027594054,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.034512829,1
1577306783,-27.71786072,-51.09888935,979.4821303,4,82.29858,0.04462734,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.044055981,1
1577306784,-27.71786091,-51.09888957,979.5295536,4,82.30195,0.030577203,14,gps,0.9,1.3,1.6,3.6,,,,96,,0.030303773,1
1577306785,-27.7178609,-51.09889054,979.4578809,4,57.39847,0.05137472,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.095627671,1
1577306786,-27.71786094,-51.09889062,979.4728651,4,57.387093,0.033768456,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.008879224,1
1577306787,-27.71786082,-51.09889069,979.496858,4,57.401806,0.023168169,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.015095507,1
1577306788,-27.71786072,-51.09889096,979.5187412,4,57.402386,0.017784702,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.028096167,1
1577306789,-27.7178605,-51.09889105,979.5173439,4,57.40693,0.016181227,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.026659477,1
1577306790,-27.71786045,-51.09889097,979.5004835,4,57.40365,0.0219438,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.008730929,1
1577306791,-27.71786011,-51.09889136,979.5346686,4,57.430614,0.02940747,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.053799027,1
1577306792,-27.71785978,-51.09889162,979.5054287,4,57.426754,0.020684496,14,gps,0.9,1.3,1.6,3.6,,,,96,,0.044859936,1
1577306793,-27.71785963,-51.09889159,979.5653335,4,57.47145,0.02809351,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.016265723,1
1577306794,-27.71785952,-51.09889177,979.6045359,4,57.475,0.019692833,14,gps,0.9,1.3,1.6,3.6,,,,96,,0.02146004,1
1577306795,-27.71785929,-51.09889137,979.6289582,4,57.501633,0.022713453,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.047284296,1
1577306796,-27.71785953,-51.09889158,979.6542843,4,57.501907,0.01512477,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.033939461,1
1577306797,-27.71785923,-51.09889271,979.5411213,4,77.81491,0.03841356,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.116285274,1
1577306798,-27.71785846,-51.09889337,979.5628028,4,77.81801,0.022254452,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.107165816,1
1577306799,-27.71785837,-51.09889436,979.5770732,4,77.81839,0.013701774,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.098161058,1
1577306800,-27.71785829,-51.09889448,979.5845898,4,77.818954,0.016951717,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.015289018,1
1577306801,-27.71785811,-51.0988955,979.5774969,4,77.81729,0.013271001,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.102803395,1
1577306802,-27.71785747,-51.09889637,979.586224,4,77.81585,0.008359849,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.110649247,1
1577306803,-27.71785711,-51.09889668,979.5795358,4,77.94462,0.023404505,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.050221944,1
1577306804,-27.71785679,-51.09889713,979.5436137,4,77.93414,0.01650844,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.05763832,1
1577306805,-27.7178569,-51.09889737,979.5281219,4,77.92186,0.014277338,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.026433937,1
1577306806,-27.71785694,-51.09889739,979.5361709,4,77.8958,0.021632297,14,gps,0.8,1.4,1.6,3.6,,,,96,,0.004833695,1
1577306807,-27.7178572,-51.09889707,979.5193758,4,77.92096,0.02071398,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.042875908,1
1577306808,-27.71785696,-51.09889729,979.5434807,4,77.93131,0.015419906,14,gps,0.9,1.3,1.6,3.6,,,,96,,0.033575945,1
1577306810,-27.71785693,-51.09889747,979.5719003,4,78.005806,0.019434424,14,gps,0.8,1.4,1.6,3.6,,,,96,,0.018969324,2
1577306811,-27.71785663,-51.09889748,979.580726,4,78.007614,0.014476663,14,gps,0.8,1.4,1.6,3.6,,,,96,,0.032762078,1
1577306813,-27.71785564,-51.09889871,979.60766,4,77.993935,0.010728203,14,gps,0.8,1.4,1.6,3.6,,,,96,,0.163786689,2
1577306814,-27.71785588,-51.0988982,979.5848261,4,78.00392,0.020468777,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.056702652,1
1577306816,-27.71785591,-51.09889755,979.580267,4,78.01131,0.01118175,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.06474163,2
1577306817,-27.71785576,-51.09889748,979.5890339,4,78.00751,0.01604163,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.016998688,1
1577306819,-27.71785517,-51.09889718,979.5710039,4,78.0352,0.018606547,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.071841593,2
1577306820,-27.71785521,-51.09889685,979.5782868,4,78.03895,0.014245982,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.033190374,1
1577306821,-27.71785535,-51.09889614,979.5761786,4,77.99449,0.025252825,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.071244331,1
1577306822,-27.7178553,-51.09889582,979.5415522,4,77.982605,0.018144209,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.032135123,1
1577306823,-27.71785491,-51.0988957,979.5193625,4,77.978195,0.016885854,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.045558467,1
1577306825,-27.71785464,-51.09889576,979.5412506,4,77.98648,0.012436112,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.029828192,2
1577306826,-27.71785495,-51.09889501,979.5008864,4,78.00896,0.018031038,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.081382845,1
1577306828,-27.71785472,-51.09889544,979.4619894,4,78.01303,0.010821722,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.049549048,2
1577306829,-27.71785479,-51.09889523,979.4820952,4,78.015015,0.02017893,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.022016149,1
1577306831,-27.71785535,-51.09889437,979.5206281,4,78.01525,0.017499952,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.105298185,2
1577306832,-27.7178556,-51.09889364,979.5091588,4,78.04415,0.017586838,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.077249695,1
1577306833,-27.7178558,-51.09889349,979.4833102,4,78.08303,0.021951113,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.026851771,1
1577306835,-27.71785647,-51.09889236,979.5031711,4,78.08336,0.013631772,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.133632615,2
1577306836,-27.71785627,-51.09889225,979.478039,4,78.07197,0.013682243,14,gps,0.8,1.3,1.6,3.6,,,,96,,0.025049243,1
1577306838,-27.71785222,-51.0989018,979.5272566,4,295.10944,0.5159371,14,gps,0.8,1.4,1.6,3.6,,,,96,,1.043599354,2
1577306839,-27.71784197,-51.09891702,979.5075549,4,306.7887,1.1646509,14,gps,0.8,1.3,1.6,3.6,,,,96,,1.881237414,1
1577306841,-27.71780985,-51.0989531,979.4934742,4,316.12363,2.123861,14,gps,0.8,1.3,1.6,3.6,,,,96,,5.033540185,2
1577306842,-27.71778651,-51.09897689,979.6911164,4,317.98276,2.5894432,14,gps,0.8,1.3,1.6,3.6,,,,96,,3.491948541,1
1577306844,-27.71772521,-51.09904626,979.8447395,4,314.84793,3.6553874,14,gps,0.8,1.3,1.6,3.6,,,,96,,9.640691507,2
1577306845,-27.71769353,-51.09908043,980.1496867,4,315.80893,3.9714808,14,gps,0.8,1.4,1.6,3.6,,,,96,,4.865797555,1
1577306846,-27.71766005,-51.09911942,980.1804665,4,313.85776,4.1760764,15,gps,1,1.3,1.7,3.6,,,,96,,5.342851001,1
1577306847,-27.71762348,-51.09916405,980.3411134,4,312.69943,4.362699,15,gps,0.8,1.4,1.6,3.6,,,,96,,5.983200698,1
1577306848,-27.71758292,-51.09921674,980.5050993,4,310.9199,4.5775948,15,gps,0.8,1.4,1.6,3.6,,,,96,,6.87010778,1
1577306849,-27.7175387,-51.09927683,980.6612062,4,309.6433,7.6965265,15,gps,0.8,1.4,1.6,3.6,,,,96,,7.689733441,1
1577306850,-27.71748765,-51.09934033,980.8490685,4,312.1459,8.444502,15,gps,0.8,1.3,1.6,3.6,,,,96,,8.439129323,1
1577306851,-27.71742953,-51.09940826,981.0440401,4,313.95862,9.313962,15,gps,0.8,1.3,1.6,3.6,,,,96,,9.292966074,1
1577306852,-27.71736533,-51.09948194,981.2468546,4,314.68164,10.186378,15,gps,0.8,1.3,1.6,3.6,,,,96,,10.16909639,1
1577306853,-27.71729809,-51.09955862,981.4371456,4,314.74728,10.594782,15,gps,0.9,1.3,1.6,3.6,,,,96,,10.61643659,1
1577306854,-27.71723248,-51.09963191,981.5952935,4,315.33804,10.228497,15,gps,0.8,1.3,1.6,3.6,,,,96,,10.25181795,1
1577306857,-27.7170229,-51.09986561,982.28771,4,315.46298,11.740802,15,gps,0.8,1.3,1.6,3.6,,,,96,,32.71871256,3
1577306858,-27.71694128,-51.09995513,982.5271683,4,315.9114,12.625615,15,gps,0.9,1.3,1.6,3.6,,,,96,,12.63896669,1
1577306859,-27.71685426,-51.10005172,982.8200734,4,315.44458,13.559067,14,gps,0.8,1.3,1.6,3.6,,,,96,,13.55483619,1
1577306860,-27.71676187,-51.10015473,983.1365544,4,315.36926,14.426346,15,gps,0.8,1.3,1.6,3.6,,,,96,,14.42234936,1
1577306861,-27.71666364,-51.100262,983.4810107,4,315.9616,15.194387,15,gps,0.8,1.3,1.6,3.6,,,,96,,15.17940111,1
1577306862,-27.71656496,-51.1003656,983.8419675,4,317.08548,14.946437,14,gps,0.9,1.3,1.6,3.6,,,,96,,14.96565714,1
1577306863,-27.71646586,-51.10046739,984.1617495,4,317.74118,14.876409,14,gps,0.8,1.4,1.6,3.6,,,,96,,14.8783472,1
