timestamp,latitude,longitude,elevation,accuracy,bearing,speed_meters_per_second,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,distance_meters,elapsed_time_seconds
1577397393,-27.71820865,-51.11276162,975.5071003,4,222.45958,2.9274595,15,gps,0.9,1.1,1.4,3.6,,,,90,,2.897724156,1
1577397394,-27.71822639,-51.11278125,974.9886952,4,228.85086,2.8430476,15,gps,1.1,1.5,1.8,3.6,,,,90,,2.758497278,1
1577397395,-27.71824179,-51.11280192,974.6280832,4,231.64185,2.7462983,15,gps,0.9,1.1,1.4,3.6,,,,90,,2.65888915,1
1577397396,-27.71825501,-51.11282142,974.0954838,4,232.00478,2.582653,15,gps,0.9,1.1,1.4,3.6,,,,90,,2.417591381,1
1577397397,-27.71826879,-51.11284009,973.7417539,4,232.32112,2.4922547,15,gps,0.9,1.1,1.4,3.6,,,,90,,2.391475208,1
1577397398,-27.71828357,-51.11285813,973.3977414,4,227.9653,2.4770896,15,gps,0.9,1.1,1.4,3.6,,,,90,,2.418622327,1
1577397399,-27.71829985,-51.11287453,973.2407892,4,222.05469,2.4065144,15,gps,0.9,1.1,1.4,3.6,,,,90,,2.422720965,1
1577397400,-27.71831562,-51.11288633,972.888918,4,215.78506,2.1500943,15,gps,0.9,1.1,1.4,3.6,,,,90,,2.09934403,1
1577397401,-27.71832786,-51.11289726,972.6512857,4,216.03432,1.7790247,15,gps,0.9,1.1,1.4,3.6,,,,90,,1.732618552,1
1577397402,-27.71833958,-51.11290632,972.3195675,4,214.9755,1.5743489,15,gps,1,1.1,1.4,3.6,,,,90,,1.576328466,1
1577397403,-27.71835159,-51.11291394,972.3635148,4,215.37334,1.6812367,15,gps,0.9,1.1,1.5,3.6,,,,90,,1.52878797,1
1577397404,-27.71836853,-51.11292578,972.3585627,6,213.19395,1.926163,15,gps,1.1,1.1,1.5,3.6,,,,90,,2.210782675,1
1577397405,-27.71838236,-51.11293855,972.2949266,4,218.9494,2.1068234,15,gps,0.9,1.1,1.4,3.6,,,,90,,1.983877963,1
1577397407,-27.71840799,-51.11296629,971.0819575,4,228.36443,2.150619,16,gps,0.9,1.1,1.4,3.6,,,,90,,3.943156603,2
1577397408,-27.71842173,-51.11298405,970.5031947,4,228.68903,2.4350512,16,gps,0.9,1.1,1.4,3.6,,,,90,,2.320495242,1
1577397409,-27.71843663,-51.11300544,970.5220512,4,232.1078,2.697202,16,gps,0.9,1.1,1.4,3.6,,,,90,,2.67860925,1
1577397410,-27.7184528,-51.11302786,970.0511021,4,232.71947,2.8703513,15,gps,0.9,1,1.4,3.6,,,,90,,2.845876464,1
1577397411,-27.71847056,-51.1130571,969.6214672,4,234.72339,3.4952505,15,gps,0.9,1.1,1.4,3.6,,,,90,,3.49056096,1
1577397412,-27.71849135,-51.11309089,969.121858,4,235.94753,3.9743676,15,gps,1.1,1.1,1.5,3.6,,,,90,,4.051509626,1
1577397413,-27.71851147,-51.11312515,969.1936086,4,247.2729,4.4822297,16,gps,0.9,1.1,1.4,3.6,,,,90,,4.048118629,1
1577397414,-27.71852582,-51.11316786,968.1787941,8,247.95128,4.7880816,14,gps,1.1,1.5,1.8,3.6,,,,90,,4.502519626,1
1577397415,-27.71853707,-51.11321369,967.8502952,4,253.59009,4.8999095,14,gps,0.9,1.1,1.5,3.6,,,,90,,4.687652947,1
1577397416,-27.71855094,-51.11326475,967.8462062,4,257.73447,4.4695883,14,gps,0.9,1.2,1.5,3.6,,,,90,,5.265202258,1
1577397417,-27.71856023,-51.11330731,967.8665804,6,261.9523,3.6934173,14,gps,0.9,1.2,1.5,3.6,,,,90,,4.321454938,1
1577397418,-27.71856438,-51.11334019,967.8473855,4,268.00153,2.823057,14,gps,0.9,1.1,1.4,3.6,,,,90,,3.274504296,1
1577397419,-27.71856753,-51.11336816,968.0755873,4,269.3623,2.3619807,14,gps,0.9,1.1,1.4,3.6,,,,90,,2.781013184,1
1577397420,-27.718568,-51.11339843,968.0270711,6,274.69672,2.7062786,14,gps,0.9,1.1,1.4,3.6,,,,90,,2.985524151,1
1577397421,-27.71856648,-51.11343181,967.6733877,6,276.8012,3.042216,14,gps,0.9,1.1,1.4,3.6,,,,90,,3.296291075,1
1577397422,-27.71856321,-51.1134702,967.4610992,6,278.03363,3.5939732,14,gps,0.9,1.1,1.4,3.6,,,,90,,3.802449458,1
1577397423,-27.71855923,-51.11351016,967.013002,6,277.74188,3.8519785,14,gps,0.9,1.2,1.5,3.6,,,,90,,3.96575149,1
1577397424,-27.71855298,-51.11354578,966.7850082,4,279.398,3.591911,14,gps,0.9,1.1,1.5,3.6,,,,90,,3.58034427,1
1577397425,-27.71854443,-51.11358406,966.5632269,4,281.81677,3.8845365,14,gps,1,1.3,1.7,3.6,,,,90,,3.892286882,1
1577397427,-27.71852612,-51.11367336,965.9830143,4,282.74207,4.6271996,14,gps,0.9,1.2,1.5,3.6,,,,90,,9.03647337,2
1577397428,-27.71851492,-51.11371748,965.7735765,4,285.83405,4.544033,13,gps,0.9,1.1,1.5,3.6,,,,90,,4.524867102,1
1577397429,-27.7185024,-51.11375762,965.8372374,4,288.6958,4.282839,14,gps,0.9,1.1,1.5,3.6,,,,90,,4.194982808,1
1577397430,-27.71848908,-51.11379753,965.6529573,4,289.42627,4.2679853,14,gps,0.9,1.1,1.5,3.6,,,,90,,4.203467179,1
1577397431,-27.71847383,-51.1138383,965.601429,4,291.30957,4.4590597,14,gps,0.9,1.1,1.5,3.6,,,,90,,4.361255979,1
1577397432,-27.71845504,-51.11388094,965.7379052,4,294.4612,4.714829,14,gps,0.9,1.1,1.5,3.6,,,,90,,4.692158827,1
1577397433,-27.71843482,-51.1139249,965.6025287,4,296.73846,4.9516644,14,gps,0.9,1.1,1.5,3.6,,,,90,,4.87961281,1
1577397434,-27.71841203,-51.11397291,965.4683727,6,297.83127,5.349829,14,gps,0.9,1.1,1.5,3.6,,,,90,,5.366661474,1
1577397435,-27.71838661,-51.1140245,965.3791892,6,298.7095,5.7549777,14,gps,0.9,1.1,1.5,3.6,,,,90,,5.814654481,1
1577397436,-27.71835747,-51.11407515,965.2943349,6,302.22586,5.9788837,14,gps,0.9,1.1,1.4,3.6,,,,90,,5.948819703,1
1577397437,-27.71832482,-51.1141268,965.4400836,6,303.4542,6.2036843,14,gps,0.9,1.1,1.5,3.6,,,,90,,6.246955026,1
1577397438,-27.7182954,-51.11418178,965.4580657,4,299.32825,6.2761555,15,gps,0.9,1.1,1.4,3.6,,,,90,,6.327335359,1
1577397439,-27.71827154,-51.11423574,965.5383498,4,296.16574,5.9451013,15,gps,1,1.3,1.7,3.6,,,,90,,5.941642069,1
1577397440,-27.71824742,-51.11428795,965.7816008,6,296.02545,5.816983,16,gps,1.3,1.9,2.3,3.6,,,,90,,5.800529996,1
1577397441,-27.718226,-51.11434201,966.1501082,6,292.93457,5.9320064,15,gps,1,1.3,1.6,3.6,,,,90,,5.835848877,1
1577397442,-27.7182075,-51.11439794,966.6645587,6,289.8387,5.8817487,15,gps,1,1.3,1.6,3.6,,,,90,,5.884896045,1
1577397443,-27.7181924,-51.11445678,967.2320494,6,285.69678,5.9821935,15,gps,0.9,1.2,1.5,3.6,,,,90,,6.038708575,1
1577397444,-27.71818084,-51.11451706,967.8065035,6,281.12207,6.0717206,15,gps,1.1,1.3,1.7,3.6,,,,90,,6.081469744,1
1577397445,-27.718174,-51.11457551,968.3188692,6,277.9801,5.8723397,16,gps,0.9,1.1,1.4,3.6,,,,90,,5.813091086,1
1577397446,-27.71815362,-51.11462747,968.4280908,6,293.38513,5.5923667,16,gps,0.9,1.1,1.4,3.6,,,,90,,5.599932767,1
1577397447,-27.71814457,-51.11467901,968.6572907,6,281.5426,5.147492,16,gps,0.9,1.2,1.5,3.6,,,,90,,5.180672063,1
1577397448,-27.71814958,-51.11473007,969.2689886,4,264.95532,4.986793,16,gps,1,1.2,1.6,3.6,,,,90,,5.065589566,1
1577397450,-27.71815719,-51.11483075,970.7952611,4,267.58304,4.876847,15,gps,0.8,1.1,1.3,3.6,,,,90,,9.965345161,2
1577397451,-27.71815754,-51.11487843,971.4943791,4,270.92603,4.6377134,15,gps,1,1.2,1.6,3.6,,,,90,,4.70218113,1
1577397452,-27.7181559,-51.11492449,972.1317663,4,269.8164,4.543783,15,gps,0.8,1.1,1.4,3.6,,,,90,,4.54589621,1
1577397453,-27.71815352,-51.11497087,972.6147446,4,271.27222,4.583464,15,gps,0.9,1.2,1.5,3.6,,,,90,,4.581043774,1
1577397454,-27.71814924,-51.11501813,973.1299735,4,275.28656,4.7251954,14,gps,1,1.3,1.6,3.6,,,,90,,4.684897695,1
1577397455,-27.7181449,-51.11506764,973.6123022,4,275.3674,4.9587317,14,gps,0.9,1.1,1.5,3.6,,,,90,,4.905875681,1
1577397456,-27.7181394,-51.11511946,973.7773362,4,276.8921,5.1814537,14,gps,0.9,1.1,1.4,3.6,,,,90,,5.14683092,1
1577397457,-27.71813038,-51.11517283,973.9974515,4,280.6335,5.41387,16,gps,0.9,1.2,1.5,3.6,,,,90,,5.356691539,1
1577397458,-27.71812097,-51.11522829,974.2544566,4,280.93954,5.610002,16,gps,0.9,1.2,1.5,3.6,,,,90,,5.568099576,1
1577397459,-27.71811444,-51.11528428,974.5683899,4,277.29456,5.5890937,14,gps,1.1,1.6,1.9,3.6,,,,90,,5.568873018,1
1577397460,-27.71811198,-51.11534056,974.8499673,8,276.90695,5.6085997,14,gps,1.4,2.5,2.8,3.6,,,,90,,5.556830963,1
1577397461,-27.71810706,-51.11539638,975.1564851,6,275.57065,5.5996346,14,gps,1.1,1.6,1.9,3.6,,,,90,,5.531836575,1
1577397462,-27.71810252,-51.11545113,975.52858,6,275.4442,5.518002,14,gps,1.1,1.6,1.9,3.6,,,,90,,5.42229038,1
1577397463,-27.71810193,-51.11550769,975.9718563,6,271.4186,5.5176854,14,gps,1.1,1.6,1.9,3.6,,,,90,,5.577913951,1
1577397464,-27.71810429,-51.11556534,976.4714794,6,268.45093,5.6115475,14,gps,1.1,1.7,2,3.6,,,,90,,5.691281372,1
1577397465,-27.71810808,-51.11562327,976.8052359,6,266.95264,5.675258,13,gps,1.1,1.6,1.9,3.6,,,,90,,5.728805487,1
1577397466,-27.71811427,-51.11568055,977.433028,6,263.60123,5.5412674,13,gps,1.1,1.6,1.9,3.6,,,,90,,5.689492856,1
1577397467,-27.71811883,-51.11573543,977.7990101,6,265.063,5.3174205,13,gps,1.1,1.7,2,3.6,,,,90,,5.436434786,1
1577397468,-27.71812426,-51.11579209,977.7965288,6,264.16403,5.1704793,14,gps,1.1,1.6,1.9,3.6,,,,90,,5.619538514,1
1577397471,-27.71814697,-51.11596787,980.0418022,6,260.55655,5.2392087,14,gps,0.9,1.2,1.5,3.6,,,,90,,17.51661867,3
1577397472,-27.71815077,-51.11602175,980.5161485,6,263.89005,5.146105,14,gps,0.9,1.2,1.5,3.6,,,,90,,5.330085485,1
1577397473,-27.71815786,-51.11606988,980.9398133,4,261.11194,5.0956206,14,gps,1,1.3,1.7,3.6,,,,90,,4.810792977,1
1577397474,-27.71816379,-51.11611752,981.2550531,4,261.22238,4.868659,14,gps,0.9,1.2,1.5,3.6,,,,90,,4.743864089,1
1577397475,-27.71817057,-51.11616146,981.3187265,4,260.60272,4.5313964,14,gps,0.9,1.2,1.5,3.6,,,,90,,4.398342359,1
1577397476,-27.71817657,-51.11620489,981.5336059,4,261.2755,4.3843083,15,gps,0.9,1.2,1.5,3.6,,,,90,,4.334054209,1
1577397477,-27.71818188,-51.11624897,982.2610529,8,261.49423,4.428041,14,gps,0.9,1.2,1.5,3.6,,,,90,,4.386339229,1
1577397478,-27.71818649,-51.11629277,982.5641383,8,262.98932,4.4139585,15,gps,0.9,1.2,1.5,3.6,,,,90,,4.350047436,1
1577397479,-27.71819162,-51.11633765,983.0744561,6,262.42078,4.370154,15,gps,0.9,1.1,1.4,3.6,,,,90,,4.461702419,1
1577397480,-27.71819654,-51.11638344,982.6867285,6,261.27008,4.1663623,14,gps,0.9,1.1,1.4,3.6,,,,90,,4.54835931,1
1577397481,-27.71820195,-51.11642777,982.8750188,6,263.00894,4.129609,14,gps,0.9,1.2,1.5,3.6,,,,90,,4.413072298,1
1577397482,-27.71821002,-51.11646923,983.7057523,6,257.6753,4.2312903,14,gps,0.9,1.1,1.4,3.6,,,,90,,4.184813075,1
1577397483,-27.71821947,-51.11651546,983.6083391,4,254.52173,4.17704,15,gps,0.4,,,3.6,,,,90,,4.678179179,1
1577397484,-27.71822825,-51.11656188,983.8641363,6,257.4125,4.243166,15,gps,0.9,1.2,1.5,3.6,,,,90,,4.680072273,1
1577397485,-27.71823612,-51.11660887,984.2942096,6,260.70306,4.402401,16,gps,0.9,1.1,1.4,3.6,,,,90,,4.714882383,1
1577397486,-27.71824468,-51.116656,984.1763596,6,260.819,3.9020426,16,gps,1.1,1.6,1.9,3.6,,,,90,,4.743651958,1
1577397487,-27.71824634,-51.1167071,986.2551843,6,265.45596,4.44849,16,gps,0.9,1.2,1.5,3.6,,,,90,,5.042725073,1
1577397488,-27.71824673,-51.1167555,986.1709319,6,264.31497,3.647626,16,gps,0.9,1.1,1.4,3.6,,,,90,,4.773671036,1
1577397489,-27.71825043,-51.11680046,987.0108867,6,263.13528,3.721591,16,gps,0.9,1.1,1.4,3.6,,,,90,,4.452481175,1
1577397490,-27.71825288,-51.11684963,987.5208995,6,263.73544,4.21626,16,gps,0.9,1.2,1.5,3.6,,,,90,,4.856159393,1
1577397491,-27.71825892,-51.11691318,988.0191412,6,263.19556,5.6028967,15,gps,0.9,1.2,1.5,3.6,,,,90,,6.303147968,1
1577397492,-27.71826473,-51.11696903,990.4345519,6,263.7398,5.979639,14,gps,0.9,1.2,1.5,3.6,,,,90,,5.54538003,1
1577397493,-27.71827281,-51.11702475,990.9427571,6,264.05475,5.441365,16,gps,1,1.3,1.7,3.6,,,,90,,5.567604063,1
1577397495,-27.71827582,-51.11711042,992.3215884,6,263.92752,3.910218,16,gps,0.9,1.1,1.4,3.6,,,,90,,8.455129537,2
1577397496,-27.71828186,-51.11714548,991.8767982,8,262.66412,3.722393,16,gps,1,1.2,1.6,3.6,,,,90,,3.52101335,1
1577397497,-27.71828789,-51.11719021,990.8680059,8,265.311,3.7152505,16,gps,0.9,1.1,1.4,3.6,,,,90,,4.461978306,1
1577397498,-27.71829156,-51.11723128,991.0887533,8,267.40582,3.2063634,15,gps,1.1,1.2,1.6,3.6,,,,90,,4.070555912,1
1577397499,-27.71829295,-51.11727034,988.1202763,8,267.27972,2.7924974,15,gps,1.1,1.5,1.8,3.6,,,,90,,3.855311677,1
1577397500,-27.71830041,-51.11730467,987.9264949,8,264.62518,2.8828413,16,gps,0.8,1.1,1.3,3.6,,,,90,,3.484722529,1
1577397501,-27.71831156,-51.11735673,987.8683986,8,259.59387,3.985975,16,gps,0.9,1.1,1.4,3.6,,,,90,,5.280445659,1
1577397502,-27.71833244,-51.11743156,988.5925912,8,259.09756,4.047206,17,gps,0.8,1,1.3,3.6,,,,90,,7.733250895,1
1577397503,-27.71834349,-51.11748411,985.9633397,8,256.94608,4.055439,17,gps,0.9,1.1,1.4,3.6,,,,90,,5.325637048,1
1577397504,-27.71835095,-51.11752126,984.4029477,8,258.17032,3.796419,17,gps,0.8,1,1.3,3.6,,,,90,,3.755171967,1
1577397505,-27.71836997,-51.11758874,984.7994429,8,257.68652,3.9694953,17,gps,0.9,1.1,1.4,3.6,,,,90,,6.980647139,1
1577397506,-27.71838831,-51.11766776,990.6699545,8,260.722,5.0856056,17,gps,0.9,1,1.3,3.6,,,,90,,8.053115692,1
1577397507,-27.71840045,-51.1177319,991.0385228,8,260.98926,4.8897004,16,gps,1,1.2,1.5,3.6,,,,90,,6.467388559,1
1577397508,-27.71841429,-51.11779245,991.234902,6,260.85095,3.8287995,16,gps,0.9,1.1,1.4,3.6,,,,90,,6.164576957,1
1577397509,-27.71842577,-51.11784214,991.3119442,6,261.06488,3.3137405,16,gps,0.8,1.1,1.3,3.6,,,,90,,5.062364576,1
1577397510,-27.7184361,-51.11789196,991.7557365,6,262.41803,3.7260864,16,gps,0.8,1.1,1.3,3.6,,,,90,,5.045446817,1
1577397511,-27.71844741,-51.1179385,991.4877446,6,245.98323,4.1075964,16,gps,0.9,1,1.3,3.6,,,,90,,4.756843912,1
1577397512,-27.71846996,-51.11798913,991.8038185,8,240.72453,3.683882,17,gps,0.8,1,1.3,3.6,,,,90,,5.58330686,1
1577397514,-27.71849092,-51.11805214,990.4578415,8,258.1218,3.731519,17,gps,0.9,1,1.4,3.6,,,,90,,6.634570659,2
1577397515,-27.71849109,-51.11810229,988.9776547,8,272.47314,4.0450516,17,gps,0.9,1,1.3,3.6,,,,90,,4.945544975,1
1577397516,-27.71849033,-51.11814375,989.4432969,8,270.29727,3.0078528,17,gps,1,1,1.4,3.6,,,,90,,4.089430253,1
1577397517,-27.71848376,-51.11818216,987.8046763,8,274.8241,3.1744936,17,gps,1,1.3,1.6,3.6,,,,90,,3.857288274,1
1577397518,-27.71848279,-51.11824091,988.4514778,8,272.31348,4.494347,17,gps,1.2,1.5,2,3.6,,,,90,,5.794270452,1
1577397519,-27.71848845,-51.11829171,988.7212056,8,266.61624,3.7601206,17,gps,1.1,1.4,1.8,3.6,,,,90,,5.048957249,1
1577397520,-27.7184974,-51.11835432,988.7395149,6,255.19316,4.5492053,17,gps,1.1,1.2,1.6,3.6,,,,89,,6.253748873,1
1577397521,-27.71850625,-51.1184049,988.3835789,6,255.65321,4.48024,17,gps,1,1.3,1.6,3.6,,,,89,,5.083080819,1
1577397522,-27.71851507,-51.11844418,988.9966823,6,255.5073,3.6103287,15,gps,0.8,1,1.3,3.6,,,,89,,3.995177218,1
1577397523,-27.71852885,-51.11850404,990.9696219,6,256.41092,3.5827236,15,gps,0.8,1,1.3,3.6,,,,89,,6.097564457,1
1577397524,-27.71854275,-51.11855263,991.2230899,6,258.3484,4.6651044,16,gps,1,1.2,1.5,3.6,,,,89,,5.032494642,1
1577397525,-27.71855098,-51.118601,991.1389174,6,258.59824,4.531864,16,gps,1,1.3,1.6,3.6,,,,89,,4.857080695,1
1577397526,-27.71857024,-51.11867382,991.5253907,6,258.11093,4.992908,16,gps,1,1.3,1.6,3.6,,,,89,,7.4917302,1
1577397527,-27.71858873,-51.11873851,991.4791157,6,254.16232,4.7270837,16,gps,1,1.2,1.6,3.6,,,,89,,6.700338454,1
1577397528,-27.71860432,-51.11879624,991.2547412,6,256.68347,3.9784565,16,gps,1,1.2,1.5,3.6,,,,89,,5.949311518,1
1577397529,-27.71861394,-51.11884744,989.2708175,6,257.6307,4.34744,16,gps,1,1.2,1.6,3.6,,,,89,,5.160239008,1
1577397530,-27.71862821,-51.11889774,990.4019211,6,256.07077,4.398858,16,gps,1,1.3,1.6,3.6,,,,89,,5.206490717,1
1577397531,-27.71864284,-51.11894131,990.718871,6,256.47583,4.2901626,16,gps,1.1,1.3,1.7,3.6,,,,89,,4.593262718,1
1577397532,-27.71865587,-51.11899197,990.7869437,6,257.22507,4.7177725,16,gps,1.1,1.3,1.7,3.6,,,,89,,5.200060931,1
1577397533,-27.71866651,-51.11904454,990.7178467,6,258.42398,5.115848,16,gps,1,1.5,1.8,3.6,,,,89,,5.316477931,1
1577397535,-27.71867525,-51.1191462,987.9556565,6,253.93108,5.099054,15,gps,1.4,1.8,2.3,3.6,,,,89,,10.07177135,2
1577397536,-27.71868407,-51.11919614,987.1528276,6,257.24997,5.630597,16,gps,1.1,1.4,1.8,3.6,,,,89,,5.021473994,1
1577397537,-27.71869231,-51.1192514,986.792902,6,258.68918,5.827502,16,gps,1.3,1.6,2.1,3.6,,,,89,,5.525409428,1
1577397538,-27.71869964,-51.11930403,986.3751949,6,258.94583,6.128528,16,gps,1.3,1.6,2.1,3.6,,,,89,,5.252799427,1
1577397539,-27.71870436,-51.11936076,986.0899571,6,263.0722,6.1729903,16,gps,1,1.5,1.8,3.6,,,,89,,5.619606324,1
1577397540,-27.71870743,-51.11941887,985.7903501,6,264.73828,6.1333175,16,gps,1.1,1.6,1.9,3.6,,,,89,,5.739961164,1
1577397541,-27.71870797,-51.1194774,985.0674435,6,267.44592,5.908598,16,gps,1,1.5,1.8,3.6,,,,89,,5.773024961,1
1577397542,-27.71870549,-51.11953314,984.3356029,6,269.62256,5.79208,16,gps,1.1,1.6,1.9,3.6,,,,89,,5.503621237,1
1577397543,-27.71870098,-51.11958754,984.1615068,6,273.22525,5.6167803,16,gps,1.1,1.6,1.9,3.6,,,,89,,5.388075732,1
1577397544,-27.7186963,-51.11964071,983.8193209,4,274.03906,5.448556,16,gps,1,1.5,1.8,3.6,,,,89,,5.268688139,1
1577397545,-27.71869178,-51.11969476,983.5810329,4,276.0067,5.3772373,16,gps,1,1.5,1.8,3.6,,,,89,,5.35329127,1
1577397546,-27.71868321,-51.11974978,983.1633888,4,279.62653,5.6490874,16,gps,1.1,1.6,1.9,3.6,,,,89,,5.508282185,1
1577397547,-27.71867034,-51.11980797,983.0289061,4,283.9296,5.9459605,16,gps,1.1,1.6,1.9,3.6,,,,89,,5.913655268,1
1577397548,-27.71865652,-51.11986331,983.0070545,6,285.942,6.135062,16,gps,1,1.4,1.7,3.6,,,,89,,5.667683671,1
1577397549,-27.71863907,-51.11992221,982.9508704,6,288.10422,6.3199716,16,gps,1.1,1.6,1.9,3.6,,,,89,,6.122179796,1
1577397550,-27.71862354,-51.11998258,983.1353337,6,285.1464,6.3013496,15,gps,1,1.5,1.8,3.6,,,,89,,6.197229616,1
1577397551,-27.71861214,-51.12004326,983.1908989,6,280.64926,6.2383943,17,gps,1.1,1.6,1.9,3.6,,,,89,,6.115953092,1
1577397552,-27.71859692,-51.12009606,983.6116466,6,287.2934,5.679194,17,gps,1.1,1.5,1.8,3.6,,,,89,,5.472923098,1
1577397553,-27.71857975,-51.120143,983.9342344,6,289.97342,5.2442746,17,gps,1.1,1.7,2,3.6,,,,89,,5.005562478,1
1577397554,-27.71856893,-51.12019142,983.9465891,6,282.81003,4.9723616,17,gps,1.1,1.7,2,3.6,,,,89,,4.922149761,1
1577397556,-27.71854459,-51.12030173,983.9124135,6,284.29776,6.0531526,17,gps,1.1,1.6,1.9,3.6,,,,89,,11.20801475,2
1577397557,-27.7185293,-51.12036472,983.933042,6,285.03293,6.583199,17,gps,1.3,1.8,2.2,3.6,,,,89,,6.439211565,1
1577397558,-27.71851307,-51.12043071,983.8875042,6,285.25925,6.7390165,17,gps,1.3,1.8,2.2,3.6,,,,89,,6.751983465,1
1577397559,-27.7184943,-51.12049514,984.0400549,6,287.302,6.7108693,18,gps,1.3,1.8,2.2,3.6,,,,89,,6.685147092,1
1577397560,-27.71847588,-51.1205615,984.3256535,6,286.642,6.8713465,18,gps,1.2,1.5,1.9,3.6,,,,89,,6.855726682,1
1577397561,-27.71845769,-51.1206273,984.7569205,6,286.56873,6.82074,18,gps,1,1.3,1.7,3.6,,,,89,,6.794466387,1
1577397562,-27.71844312,-51.1206926,985.5548201,6,284.5881,6.5035076,18,gps,1.3,1.6,2,3.6,,,,89,,6.639015073,1
1577397563,-27.71843322,-51.12075145,986.1427808,6,282.82773,5.9293623,18,gps,0.9,1.1,1.4,3.6,,,,89,,5.906079432,1
1577397564,-27.718424,-51.12080782,986.7903355,4,281.8054,5.540444,18,gps,0.8,1,1.3,3.6,,,,89,,5.651924413,1
1577397565,-27.71841421,-51.1208636,987.4085577,4,281.87784,5.4075894,18,gps,1,1.1,1.4,3.6,,,,89,,5.607092036,1
1577397566,-27.71840477,-51.12091705,987.7053099,6,281.42285,5.2529254,18,gps,1,1.1,1.4,3.6,,,,89,,5.373633645,1
1577397567,-27.71839661,-51.12097016,987.9068738,6,280.67773,5.207703,18,gps,0.9,1,1.4,3.6,,,,89,,5.314647249,1
1577397568,-27.71839074,-51.12102395,988.1793525,6,278.67474,5.2063746,18,gps,0.9,1.2,1.5,3.6,,,,89,,5.345266056,1
1577397569,-27.71838513,-51.12107831,988.0152329,6,278.0104,5.2514873,18,gps,0.9,1,1.4,3.6,,,,89,,5.396564814,1
1577397570,-27.71837722,-51.12113418,987.486868,6,277.50668,5.4172,18,gps,1.3,1.6,2.1,3.6,,,,89,,5.578403466,1
1577397571,-27.71836644,-51.12119228,986.7600096,6,280.00653,5.6172853,18,gps,1,1.3,1.6,3.6,,,,89,,5.852922585,1
1577397572,-27.71835365,-51.12124735,986.3755287,6,283.5218,5.506489,18,gps,1,1.3,1.6,3.6,,,,89,,5.612577879,1
1577397573,-27.71834401,-51.12130233,986.1434561,6,283.26138,5.5513763,18,gps,1,1.4,1.7,3.6,,,,89,,5.526356599,1
1577397574,-27.71833667,-51.12135891,985.6777292,6,278.6735,5.7010384,18,gps,1.2,1.4,1.8,3.6,,,,89,,5.638604762,1
1577397576,-27.71831603,-51.12147439,984.6065588,8,282.48135,5.70248,18,gps,1.6,1.8,2.4,3.6,,,,89,,11.61551962,2
1577397577,-27.71830514,-51.12153155,983.2421997,6,281.99548,5.745118,17,gps,1.2,1.4,1.9,3.6,,,,89,,5.764784067,1
1577397578,-27.71829195,-51.12158763,982.9794173,6,283.8372,5.783303,17,gps,1.2,1.5,1.9,3.6,,,,89,,5.720205494,1
1577397579,-27.71827849,-51.12164437,982.4195812,6,284.17017,5.8273363,17,gps,1.2,1.4,1.8,3.6,,,,89,,5.790787676,1
1577397580,-27.71826328,-51.12170132,981.9095258,6,286.20218,5.893667,17,gps,1.2,1.4,1.9,3.6,,,,89,,5.864426994,1
1577397581,-27.7182478,-51.12175815,981.1956725,6,286.6589,5.878139,17,gps,1.2,1.5,1.9,3.6,,,,89,,5.860511157,1
1577397582,-27.7182304,-51.12181467,980.6650349,6,288.39984,5.989802,17,gps,1.2,1.6,2,3.6,,,,89,,5.897764044,1
1577397583,-27.71821309,-51.12187193,980.8362915,6,288.3873,5.948333,16,gps,1.2,1.5,1.9,3.6,,,,89,,5.963833979,1
1577397584,-27.71819462,-51.12192718,980.3196984,6,290.59763,5.87964,16,gps,1.2,1.5,1.9,3.6,,,,89,,5.820279264,1
1577397585,-27.71817816,-51.121975,980.1236878,6,290.44998,5.1472793,17,gps,1.2,1.4,1.8,3.6,,,,89,,5.056637401,1
1577397586,-27.71816171,-51.12201397,979.8024805,6,293.40552,4.4083076,17,gps,1.2,1.4,1.8,3.6,,,,89,,4.253271968,1
1577397587,-27.71814267,-51.12204503,979.4790641,6,300.85907,3.8698838,17,gps,1,1.2,1.6,3.6,,,,89,,3.719862729,1
1577397588,-27.71811909,-51.12207215,979.3166979,6,312.97598,3.6175866,16,gps,1,1.2,1.6,3.6,,,,89,,3.738320097,1
1577397589,-27.71809235,-51.1220974,978.602154,6,320.61368,3.6582603,16,gps,1,1.4,1.7,3.6,,,,89,,3.87017903,1
1577397590,-27.71805582,-51.12211497,978.3158823,6,335.8954,4.3801594,16,gps,1,1.2,1.6,3.6,,,,89,,4.403796392,1
1577397591,-27.71801142,-51.12212036,978.4088128,4,354.39728,4.9428077,16,gps,0.8,1.1,1.3,3.6,,,,89,,4.948398643,1
1577397592,-27.71796624,-51.12210871,978.8196662,4,12.970028,5.2535524,17,gps,0.8,1.1,1.3,3.6,,,,89,,5.137553547,1
1577397593,-27.71792192,-51.12208505,979.5915843,4,26.599926,5.5767293,17,gps,0.8,1.1,1.3,3.6,,,,89,,5.436994303,1
1577397594,-27.7178751,-51.12204743,979.9620961,4,33.88847,6.286152,17,gps,0.8,1,1.3,3.6,,,,89,,6.378226967,1
1577397595,-27.717825,-51.12200125,980.5087271,4,38.37593,7.1799235,17,gps,0.8,1,1.3,3.6,,,,89,,7.18135643,1
