time_seconds,speed_meters_per_second,acceleration_meters_per_second_squared
0,0.31233844,0
0.991000064,0.19645077,-0.116940124
1.991000064,0.084127426,-0.112323344
3.002000128,0.022005472,-0.061446044
4.002000128,0,-0.022005472
5.002000128,0,0
5.503000064,0,0
6.503000064,0,0
7.503000064,0,0
8.503000064,0,0
10.50300006,0,0
11.50300006,0,0
12.50300006,0,0
13.50300006,0,0
14.50300006,0,0
15.50300006,0,0
16.50300006,0,0
17.50300006,0,0
18.50300006,0,0
19.50300006,0,0
22.50300006,0,0
23.50300006,0,0
24.50300006,0,0
25.50300006,0,0
26.50300006,0,0
27.50300006,0,0
28.50300006,0.005939261,0.005939261
29.50300006,0.004222008,-0.001717252
30.50300006,0,-0.004222008
31.50300006,0.007599087,0.007599087
32.50300006,0.001158973,-0.006440114
33.50300006,0.003503266,0.002344294
34.50300006,0,-0.003503266
35.50300006,0.004275492,0.004275492
36.50300006,0.004298567,2.31E-05
37.50300006,0.001005357,-0.00329321
38.50300006,0.001025869,2.05E-05
39.50300006,0.026785964,0.025760096
42.50300006,0.008313149,-0.006157605
43.50300006,0.005759335,-0.002553814
44.50300006,0.005512578,-0.000246756
45.50300006,0.036731027,0.031218449
46.50300006,0.007930825,-0.028800203
47.50300006,0.002482508,-0.005448317
48.50300006,0.001685018,-0.00079749
49.50300006,0.012255227,0.010570209
51.50300006,0.02135123,0.004548001
52.50300006,0.007165254,-0.014185976
53.50300006,0.00662545,-0.000539804
54.50300006,0.00652305,-0.0001024
55.50300006,0.000873815,-0.005649235
56.50300006,0.002279865,0.00140605
57.50300006,0.004523255,0.00224339
58.50300006,0.010487543,0.005964289
59.50300006,0.008737126,-0.001750417
60.50300006,0.007239065,-0.001498061
61.50300006,0.002696639,-0.004542426
62.50300006,0.00496053,0.002263891
64.50300006,0.00463206,-0.000164235
65.50300006,0.004093101,-0.000538958
66.50300006,0.005897502,0.0018044
67.50300006,0.001955821,-0.003941681
68.50300006,0.00913056,0.007174739
69.50300006,0,-0.00913056
70.50300006,0.007479689,0.007479689
71.50300006,0.01346275,0.005983061
72.50300006,0.007474791,-0.005987959
75.50300006,0.02795466,0.006826623
76.50300006,0.01439175,-0.01356291
77.50300006,0.007051129,-0.007340621
78.50300006,0.009990873,0.002939744
79.50300006,0.004938357,-0.005052516
80.50300006,0.002854066,-0.00208429
81.50300006,0.004615681,0.001761615
82.50300006,0.00150519,-0.003110491
83.50300006,0.00644514,0.00493995
84.50300006,0.003146754,-0.003298386
86.50300006,0.005134911,0.000994079
87.50300006,0.007499766,0.002364855
89.50300006,0.016283112,0.004391673
90.50300006,0.014352905,-0.001930207
92.50300006,0.007174266,-0.003589319
93.50300006,0.024483668,0.017309402
95.50300006,0.003809273,-0.010337197
96.50300006,0.02192842,0.018119147
97.50300006,0.002267534,-0.019660886
99.50300006,0.06736384,0.032548153
100.5030001,0.004811547,-0.062552293
102.5030001,0.013582224,0.004385339
103.5030001,0.010286139,-0.003296085
105.5030001,0.08011121,0.034912536
106.5030001,0.02111538,-0.05899583
107.5030001,0.04455533,0.02343995
109.5030001,0.008617151,-0.01796909
110.5030001,0.011450071,0.00283292
112.5030001,0.010890521,-0.000279775
113.5030001,0.004509265,-0.006381256
115.5030001,0.013164246,0.004327491
116.5030001,0.012759024,-0.000405222
117.5030001,0.006063083,-0.006695941
119.5030001,0.002536094,-0.001763495
120.5030001,0.011106361,0.008570267
122.5030001,0.007500497,-0.001802932
123.5030001,0.000495556,-0.007004941
125.5030001,0.008213623,0.003859033
126.5030001,0.007253778,-0.000959845
128.5030001,0.006375765,-0.000439006
129.5030001,0.003797895,-0.002577871
131.5030001,0.008826101,0.002514103
132.5030001,0.006114438,-0.002711663
134.5030001,0.00546909,-0.000322674
135.5030001,0.00323544,-0.00223365
136.5030001,0.003822136,0.000586695
138.5030001,0.007576102,0.001876983
139.5030001,0.004843739,-0.002732362
141.5030001,0.004770097,-3.68E-05
142.5030001,0.001770494,-0.002999603
144.5030001,0.003435564,0.000832535
145.5030001,0.004249895,0.000814331
147.5030001,0.0185044,0.007127253
148.5030001,0.003170068,-0.015334332
150.5030001,0.006595969,0.00171295
151.5030001,0.006047193,-0.000548776
153.5030001,0.016596263,0.005274535
154.5030001,0.005811489,-0.010784774
156.5030001,0.00296744,-0.001422024
157.5030001,0.004439411,0.00147197
159.5030001,0.007851711,0.00170615
160.5030001,0.005614943,-0.002236768
162.5030001,0.006486366,0.000435711
163.5030001,0.005154193,-0.001332173
165.5030001,0.002454107,-0.001350043
166.5030001,0.004055246,0.001601139
167.5030001,0.008569523,0.004514277
169.5030001,0.005180315,-0.001694604
170.5030001,0.002795584,-0.002384731
172.5030001,0.007341308,0.002272862
173.5030001,0.003284002,-0.004057306
174.5030001,0.004116173,0.000832171
176.5030001,0.008223286,0.002053557
177.5030001,0.005288088,-0.002935198
179.5030001,0.003713191,-0.000787448
180.5030001,0.006643111,0.00292992
182.5030001,0.007511436,0.000434162
183.5030001,0.003395465,-0.004115971
184.5030001,0.004100776,0.000705312
186.5030001,0.001710417,-0.00119518
187.5030001,0.008971056,0.007260639
189.5030001,0.00577481,-0.001598123
190.5030001,0.010344896,0.004570086
191.5030001,0.005059295,-0.005285601
193.5030001,0.003617192,-0.000721052
194.5030001,0.006681432,0.00306424
196.5030001,0.006169114,-0.000256159
197.5030001,0.002977708,-0.003191406
199.5030001,0.001191283,-0.000893212
200.5030001,0.000803131,-0.000388153
202.5030001,0.001070056,0.000133463
203.5030001,0.012430257,0.011360201
205.5030001,0.007015199,-0.002707529
206.5030001,0.001678215,-0.005336984
207.5030001,0.02550584,0.023827625
209.5030001,0.003496883,-0.011004478
210.5030001,0.009760665,0.006263782
212.5030001,0.002432924,-0.003663871
213.5030001,0.004786918,0.002353995
215.5030001,0.010606402,0.002909742
216.5030001,0.009971301,-0.000635101
218.5030001,0.006437439,-0.001766931
219.5030001,0.008507608,0.002070169
221.5030001,0.006456494,-0.001025557
222.5030001,0.002005,-0.004451494
223.5030001,0.008641023,0.006636023
225.5030001,0.011543419,0.001451198
226.5030001,0.013550052,0.002006633
228.5030001,0.008576059,-0.002486996
229.5030001,0.007634232,-0.000941827
231.5030001,0.025136068,0.008750918
232.5030001,0.00217553,-0.022960538
234.5030001,0.006230212,0.002027341
235.5030001,0.003691586,-0.002538626
237.5030001,0.03615988,0.016234147
238.5030001,0.009292637,-0.026867243
239.5030001,0.009810375,0.000517738
241.5030001,0.008197525,-0.000806425
242.5030001,0.002493733,-0.005703792
244.5030001,0.00281028,0.000158274
245.5030001,0.007536665,0.004726385
247.5030001,0.008080088,0.000271712
248.5030001,0.006557453,-0.001522635
250.5030001,0.006356243,-0.000100605
251.5030001,0.008001181,0.001644938
252.5030001,0.003171781,-0.0048294
254.5030001,0.006315131,0.001571675
255.5030001,0.018129205,0.011814074
257.5030001,0.003955969,-0.007086618
258.5030001,0.006131409,0.00217544
260.5030001,0.013001728,0.00343516
261.5030001,0.01755871,0.004556982
263.5030001,0.012048426,-0.002755142
264.5030001,0.001578992,-0.010469434
266.5030001,0.004122255,0.001271632
267.5030001,0.022050025,0.01792777
268.5030001,0.002125965,-0.01992406
270.5030001,0.005678281,0.001776158
271.5030001,0.005045386,-0.000632895
273.5030001,0.030195199,0.012574907
274.5030001,0.007980939,-0.02221426
276.5030001,0.006784449,-0.000598245
277.5030001,0.008400169,0.00161572
279.5030001,0.00748318,-0.000458495
280.5030001,0.007127193,-0.000355987
282.5030001,0.008551496,0.000712152
283.5030001,0.007566084,-0.000985412
284.5030001,0.004230589,-0.003335495
286.5030001,0.006535888,0.00115265
287.5030001,0.003405358,-0.00313053
288.5030001,0.002191299,-0.001214059
289.5030001,0.005821816,0.003630517
290.5030001,0.008957279,0.003135463
291.5030001,0.005450488,-0.003506791
292.5030001,0.01349895,0.008048462
293.5030001,0.00110602,-0.01239293
294.5030001,0.0108072,0.00970118
295.5030001,0.00756199,-0.00324521
296.5030001,0.006127998,-0.001433992
298.5030001,0.005454081,-0.000336958
299.5030001,0.000854439,-0.004599642
300.5030001,0.002887658,0.002033219
301.5030001,0.009780915,0.006893257
302.5030001,0.006986989,-0.002793926
303.5030001,0.019143071,0.012156082
304.5030001,0.01808738,-0.001055691
305.5030001,0.015096357,-0.002991023
306.5030001,0.010870757,-0.0042256
307.5030001,0.006408795,-0.004461962
309.5030001,0.018875917,0.006233561
310.5030001,0.012476472,-0.006399445
311.5030001,0.008963823,-0.003512649
312.5030001,0.010457726,0.001493903
314.5030001,0.008326663,-0.001065532
315.5030001,0.025998805,0.017672142
317.5030001,0.013345763,-0.006326521
318.5030001,0.00986738,-0.003478383
319.5030001,0.006395794,-0.003471586
321.5030001,0.010484158,0.002044182
322.5030001,0.008441433,-0.002042725
323.5030001,0.011526294,0.003084861
325.5030001,0.011672938,7.33E-05
326.5030001,0.010911713,-0.000761225
328.5030001,0.014801456,0.001944871
329.5030001,0.009440807,-0.005360649
330.5030001,0.007955332,-0.001485475
332.5030001,0.007272032,-0.00034165
333.5030001,0.012552832,0.0052808
334.5030001,0.007506672,-0.00504616
336.5030001,0.006328347,-0.000589163
337.5030001,0.007380981,0.001052634
338.5030001,0.004551458,-0.002829523
340.5030001,0.010645193,0.003046868
341.5030001,0.00780263,-0.002842563
342.5030001,0.006336637,-0.001465993
344.5030001,0.006781649,0.000222506
345.5030001,0.008866475,0.002084826
346.5030001,0.008508158,-0.000358317
348.5030001,0.010525348,0.001008595
349.5030001,0.007353467,-0.003171881
350.5030001,0.006420959,-0.000932508
352.5030001,0.007974102,0.000776571
353.5030001,0.005180382,-0.00279372
354.5030001,0.00427545,-0.000904932
356.5030001,0.005852975,0.000788763
357.5030001,0.011495112,0.005642137
358.5030001,0.00888673,-0.002608381
360.5030001,0.007311263,-0.000787734
361.5030001,0.007585957,0.000274694
362.5030001,0.004335956,-0.003250001
364.5030001,0.009518429,0.002591237
365.5030001,0.007755782,-0.001762647
367.5030001,0.008364319,0.000304269
368.5030001,0.007411356,-0.000952963
370.5030001,0.007647763,0.000118204
371.5030001,0.011528725,0.003880962
372.5030001,0.009714238,-0.001814487
374.5030001,0.005981355,-0.001866442
375.5030001,0.024271045,0.018289691
377.5030001,0.012008635,-0.006131205
378.5030001,0.007740129,-0.004268506
379.5030001,0.007634264,-0.000105866
381.5030001,0.020444056,0.006404896
382.5030001,0.012819778,-0.007624278
384.5030001,0.009240348,-0.001789715
385.5030001,0.011678626,0.002438278
386.5030001,0.009718802,-0.001959824
388.5030001,0.008574935,-0.000571933
389.5030001,0.006215321,-0.002359614
391.5030001,0.006082262,-6.65E-05
392.5030001,0.005312237,-0.000770025
393.5030001,0.016936729,0.011624493
395.5030001,0.008330404,-0.004303163
396.5030001,0.007406277,-0.000924127
397.5030001,0.006675189,-0.000731088
399.5030001,0.005105661,-0.000784764
400.5030001,0.007020281,0.00191462
401.5030001,0.006895077,-0.000125204
403.5030001,0.005163911,-0.000865583
404.5030001,0.008066964,0.002903053
406.5030001,0.007904343,-8.13E-05
407.5030001,0.007694517,-0.000209826
408.5030001,0.005302661,-0.002391856
410.5030001,0.006692718,0.000695029
