time_seconds,speed_meters_per_second,acceleration_meters_per_second_squared
0,0.20164786,0
1.002000128,0.08750985,-0.113910175
2.005000192,0.11696843,0.029370467
2.992999936,0.049259275,-0.068531551
3.992999936,0,-0.049259275
4.992999936,0,0
5.519000064,0,0
6.519000064,0,0
7.519000064,0,0
8.519000064,0.028962284,0.028962284
10.51900006,0.007857644,-0.01055232
11.51900006,0.030938514,0.02308087
12.51900006,0.014114901,-0.016823614
14.51900006,0.028660595,0.007272847
15.51900006,0.010805238,-0.017855357
17.51900006,0.010997381,9.61E-05
18.51900006,0.008901903,-0.002095478
20.51900006,0,-0.004450952
21.51900006,0,0
23.51900006,0,0
24.51900006,0,0
25.51900006,0,0
26.51900006,0,0
27.51900006,0,0
28.51900006,0,0
29.51900006,0,0
30.51900006,0,0
31.51900006,0,0
32.51900006,0,0
33.51900006,0,0
34.51900006,0,0
36.51900006,0,0
37.51900006,0,0
39.51900006,0,0
40.51900006,0,0
42.51900006,0,0
43.51900006,0,0
44.51900006,0,0
46.51900006,0.2501357,0.12506785
48.51900006,0.39075348,0.07030889
49.51900006,0.49146104,0.10070756
50.51900006,0.6223338,0.13087276
52.51900006,0.9275653,0.15261575
53.51900006,1.074577,0.1470117
55.51900006,1.233873,0.079648
56.51900006,1.2289768,-0.0048962
57.51900006,1.1949527,-0.0340241
58.51900006,0.73735726,-0.45759544
59.51900006,0.4291332,-0.30822406
60.51900006,0.24105021,-0.18808299
61.51900006,0.13498478,-0.10606543
62.51900006,0.07841823,-0.05656655
63.51900006,0.050104212,-0.028314018
64.51900006,0.032213148,-0.017891064
65.51900006,0.021585023,-0.010628125
66.51900006,0.017117541,-0.004467482
67.51900006,0.013804092,-0.003313449
68.51900006,0.014830882,0.00102679
69.51900006,0.011287568,-0.003543314
72.51900006,0.012339917,0.000350783
73.51900006,0.010500671,-0.001839246
74.51900006,0.006606796,-0.003893875
75.51900006,0.005736891,-0.000869905
76.51900006,0.005188902,-0.000547989
77.51900006,0.006811852,0.001622949
78.51900006,0.007510111,0.000698259
79.51900006,0.00512963,-0.002380481
80.51900006,0.007867135,0.002737505
81.51900006,0.009589458,0.001722323
82.51900006,0.007030981,-0.002558477
83.51900006,0.007813938,0.000782957
84.51900006,0.005777665,-0.002036273
85.51900006,0.005825525,4.79E-05
86.51900006,0.005095412,-0.000730113
87.51900006,0.004153383,-0.000942029
88.51900006,0.004716464,0.000563081
89.51900006,0.012698413,0.007981949
90.51900006,0.009589076,-0.003109337
91.51900006,0.008887091,-0.000701985
92.51900006,0.006870607,-0.002016484
93.51900006,0.005746224,-0.001124383
94.51900006,0.009595754,0.00384953
95.51900006,0.01281029,0.003214536
96.51900006,0.008588135,-0.004222155
97.51900006,0.008494326,-9.38E-05
98.51900006,0.007145569,-0.001348757
101.5190001,0.011098367,0.001317599
102.5190001,0.009624356,-0.001474011
103.5190001,0.007665771,-0.001958585
104.5190001,0.007804734,0.000138963
105.5190001,0.006049901,-0.001754833
106.5190001,0.011411525,0.005361624
107.5190001,0.023155738,0.011744213
108.5190001,0.015038819,-0.008116919
109.5190001,0.009266418,-0.005772402
110.5190001,0.006705842,-0.002560576
112.5190001,0.005580863,-0.00056249
113.5190001,0.006031141,0.000450278
114.5190001,0.00601589,-1.53E-05
116.5190001,0.006934357,0.000459234
117.5190001,0.007417773,0.000483416
118.5190001,0.004775743,-0.002642031
119.5190001,0.004110489,-0.000665254
120.5190001,0.012982405,0.008871916
121.5190001,0.01693506,0.003952655
122.5190001,0.012951217,-0.003983843
123.5190001,0.009817252,-0.003133965
124.5190001,0.010662992,0.00084574
125.5190001,0.016636562,0.00597357
126.5190001,0.012992669,-0.003643893
127.5190001,0.010429548,-0.002563121
129.5190001,0.008889385,-0.000770081
130.5190001,0.009630074,0.000740689
131.5190001,0.006875434,-0.00275464
133.5190001,0.005247524,-0.000813955
134.5190001,0.004806501,-0.000441022
136.5190001,0.006626757,0.000910128
137.5190001,0.005523382,-0.001103375
139.5190001,0.004572997,-0.000475192
140.5190001,0.008187063,0.003614066
141.5190001,0.00564332,-0.002543743
143.5190001,0.004911728,-0.000365796
144.5190001,0.009075059,0.004163331
146.5190001,0.007550654,-0.000762203
147.5190001,0.005982353,-0.0015683
148.5190001,0.005408685,-0.000573668
149.5190001,0.015139648,0.009730963
150.5190001,0.01230338,-0.002836268
151.5190001,0.010644837,-0.001658543
152.5190001,0.008761274,-0.001883563
153.5190001,0.009385693,0.000624419
154.5190001,0.010385863,0.00100017
155.5190001,0.01858996,0.008204097
156.5190001,0.01334804,-0.00524192
157.5190001,0.007784423,-0.005563617
159.5190001,0.005686116,-0.001049153
160.5190001,0.003945903,-0.001740213
161.5190001,0.00325713,-0.000688773
163.5190001,0.005488472,0.001115671
164.5190001,0.008454644,0.002966172
166.5190001,0.00758151,-0.000436567
167.5190001,0.015803257,0.008221747
168.5190001,0.012336002,-0.003467255
170.5190001,0.009460325,-0.001437839
171.5190001,0.0082305,-0.001229825
173.5190001,0.007223303,-0.000503598
174.5190001,0.006155615,-0.001067688
175.5190001,0.008709376,0.002553761
177.5190001,0.007994054,-0.000357661
178.5190001,0.010332896,0.002338842
182.5190001,0.006181423,-0.001037868
183.5190001,0.009137772,0.002956349
184.5190001,0.007127575,-0.002010197
185.5190001,0.004510697,-0.002616878
186.5190001,0.005459213,0.000948516
187.5190001,0.003936512,-0.0015227
188.5190001,0.006315974,0.002379462
189.5190001,0.004819306,-0.001496668
190.5190001,0.006255119,0.001435813
191.5190001,0.00602106,-0.000234059
192.5190001,0.008177871,0.002156811
193.5190001,0.007453818,-0.000724053
194.5190001,0.009288625,0.001834807
195.5190001,0.007242469,-0.002046156
196.5190001,0.006638591,-0.000603878
197.5190001,0.007461864,0.000823273
198.5190001,0.005644236,-0.001817628
199.5190001,0.007037345,0.001393109
200.5190001,0.007405361,0.000368016
201.5190001,0.00712339,-0.000281971
202.5190001,0.010377935,0.003254545
203.5190001,0.015911033,0.005533098
204.5190001,0.014973249,-0.000937784
206.5190001,0.011365837,-0.001803706
208.5190001,0.012318225,0.000476194
209.5190001,0.022178615,0.00986039
211.5190001,0.012840229,-0.004669193
212.5190001,0.012917976,7.77E-05
213.5190001,0.008263343,-0.004654633
214.5190001,0.007086097,-0.001177246
215.5190001,0.00486234,-0.002223758
216.5190001,0.008743014,0.003880674
217.5190001,0.006537906,-0.002205108
219.5190001,0.012396052,0.002929073
220.5190001,0.010302085,-0.002093967
222.5190001,0.011452938,0.000575426
223.5190001,0.012868574,0.001415637
225.5190001,0.009412109,-0.001728233
226.5190001,0.009048229,-0.00036388
228.5190001,0.01709921,0.004025491
229.5190001,0.012840411,-0.004258799
230.5190001,0.010212366,-0.002628045
231.5190001,0.008267194,-0.001945172
232.5190001,0.007209756,-0.001057438
233.5190001,0.025625415,0.018415659
234.5190001,0.019457396,-0.006168019
235.5190001,0.014577052,-0.004880344
236.5190001,0.01030531,-0.004271742
237.5190001,0.009766797,-0.000538513
238.5190001,0.011603174,0.001836377
240.5190001,0.008367701,-0.001617737
242.5190001,0.009551552,0.000591926
243.5190001,0.00921794,-0.000333612
245.5190001,0.00681692,-0.00120051
246.5190001,0.008721137,0.001904217
248.5190001,0.008233503,-0.000243817
249.5190001,0.005123474,-0.003110029
251.5190001,0.014712106,0.004794316
252.5190001,0.015724553,0.001012447
253.5190001,0.015618865,-0.000105688
255.5190001,0.00774143,-0.003938717
256.5190001,0.006710028,-0.001031402
258.5190001,0.009302318,0.001296145
259.5190001,0.008419449,-0.000882869
261.5190001,0.007492661,-0.000463394
262.5190001,0.013975314,0.006482654
263.5190001,0.011791341,-0.002183973
265.5190001,0.016638512,0.002423586
266.5190001,0.014902905,-0.001735607
267.5190001,0.012608166,-0.002294739
268.5190001,0.010101241,-0.002506925
269.5190001,0.010598391,0.00049715
270.5190001,0.015543466,0.004945075
271.5190001,0.009743791,-0.005799675
272.5190001,0.009346158,-0.000397633
273.5190001,0.021265196,0.011919038
274.5190001,0.01590063,-0.005364566
275.5190001,0.012666871,-0.003233759
276.5190001,0.016260669,0.003593798
277.5190001,0.01625253,-8.14E-06
278.5190001,0.015153443,-0.001099087
279.5190001,0.019353079,0.004199636
280.5190001,0.017669698,-0.001683381
282.5190001,0.009390954,-0.004139372
283.5190001,0.01749616,0.008105206
285.5190001,0.009810756,-0.003842702
286.5190001,0.010333144,0.000522388
288.5190001,0.009280599,-0.000526273
289.5190001,0.015071403,0.005790804
291.5190001,0.03781293,0.011370764
292.5190001,0.026073992,-0.011738938
298.5190001,0.054947704,0.004812285
299.5190001,0.03960683,-0.015340874
300.5190001,0.024026077,-0.015580753
301.5190001,0.018777793,-0.005248284
302.5190001,0.011751451,-0.007026342
303.5190001,0.006697533,-0.005053918
304.5190001,0.004396914,-0.002300619
305.5190001,0.003745036,-0.000651878
306.5190001,0.006281416,0.00253638
307.5190001,0.006389445,0.000108028
308.5190001,0.005529784,-0.000859661
309.5190001,0.006863664,0.00133388
311.5190001,0.009074412,0.001105374
312.5190001,0.010379836,0.001305424
314.5190001,0.017406058,0.003513111
315.5190001,0.013792093,-0.003613965
316.5190001,0.010979425,-0.002812668
318.5190001,0.011481564,0.00025107
319.5190001,0.010928733,-0.000552831
321.5190001,0.00981189,-0.000558421
322.5190001,0.009529831,-0.000282059
324.5190001,0.017011845,0.003741007
325.5190001,0.010367994,-0.006643851
326.5190001,0.010167979,-0.000200015
328.5190001,0.006199151,-0.001984414
329.5190001,0.005415291,-0.00078386
331.5190001,0.01172669,0.003155699
332.5190001,0.015121479,0.00339479
334.5190001,0.011879988,-0.001620746
336.5190001,0.015787316,0.001953664
337.5190001,0.013701637,-0.002085679
338.5190001,0.00977819,-0.003923448
340.5190001,0.008307761,-0.000735214
341.5190001,0.009520274,0.001212513
343.5190001,0.009206726,-0.000156774
344.5190001,0.015460905,0.006254179
346.5190001,0.017604358,0.001071727
347.5190001,0.01716454,-0.000439818
349.5190001,0.018595574,0.000715517
350.5190001,0.01857773,-1.78E-05
352.5190001,0.011893893,-0.003341919
353.5190001,0.009899957,-0.001993936
354.5190001,0.009204364,-0.000695593
356.5190001,0.020776335,0.005785986
357.5190001,0.015164299,-0.005612036
359.5190001,0.012840496,-0.001161901
360.5190001,0.010221722,-0.002618774
362.5190001,0.01288798,0.001333129
363.5190001,0.022894772,0.010006792
364.5190001,0.02002832,-0.002866452
365.5190001,0.019946324,-8.20E-05
366.5190001,0.017011743,-0.002934581
367.5190001,0.016321413,-0.00069033
368.5190001,0.016806763,0.00048535
369.5190001,0.015636154,-0.001170609
370.5190001,0.012232495,-0.003403659
371.5190001,0.01003855,-0.002193945
372.5190001,0.009063939,-0.000974611
373.5190001,0.007262933,-0.001801006
375.5190001,0.018703924,0.005720496
376.5190001,0.02135109,0.002647166
377.5190001,0.021852532,0.000501442
379.5190001,0.01941386,-0.001219336
380.5190001,0.024461353,0.005047493
382.5190001,0.02739608,0.001467363
383.5190001,0.01598125,-0.01141483
385.5190001,0.012156617,-0.001912316
386.5190001,0.03229491,0.020138293
387.5190001,0.0361125,0.00381759
389.5190001,0.026516045,-0.004798228
390.5190001,0.016317515,-0.01019853
391.5190001,0.01692413,0.000606615
392.5190001,0.01979756,0.00287343
393.5190001,0.020394944,0.000597384
394.5190001,0.02179981,0.001404866
395.5190001,0.021248588,-0.000551222
396.5190001,0.020550758,-0.00069783
397.5190001,0.021322075,0.000771317
398.5190001,0.022395568,0.001073493
399.5190001,0.024223333,0.001827765
400.5190001,0.021272304,-0.002951029
402.5190001,0.011411163,-0.00493057
403.5190001,0.017789377,0.006378214
404.5190001,0.011998786,-0.005790591
406.5190001,0.021209884,0.004605549
407.5190001,0.02103944,-0.000170444
409.5190001,0.02249364,0.0007271
410.5190001,0.020353882,-0.002139758
411.5190001,0.024162129,0.003808247
413.5190001,0.020437276,-0.001862427
414.5190001,0.025443833,0.005006557
416.5190001,0.026117565,0.000336866
417.5190001,0.01738413,-0.008733435
419.5190001,0.012171692,-0.002606219
420.5190001,0.008135754,-0.004035938
422.5190001,0.018818064,0.005341155
