time_seconds,speed_meters_per_second,acceleration_meters_per_second_squared,Acceleration_Type,Deceleration_Type,Good_Driver
336,26.376568,0.406012,Smooth Acceleration,,TRUE
337,26.570883,0.194315,Smooth Acceleration,,TRUE
338,26.762102,0.191219,Smooth Acceleration,,TRUE
339,26.87448,0.112378,Smooth Acceleration,,TRUE
340,26.782885,-0.091595,,Smooth Deceleration,TRUE
341,26.851126,0.068241,Smooth Acceleration,,TRUE
342,26.666677,-0.184449,,Smooth Deceleration,TRUE
343,26.335508,-0.331169,,Smooth Deceleration,TRUE
344,25.9268,-0.408708,,Smooth Deceleration,TRUE
345,25.783627,-0.143173,,Smooth Deceleration,TRUE
346,25.794373,0.010746,Smooth Acceleration,,TRUE
347,25.872423,0.07805,Smooth Acceleration,,TRUE
348,26.015583,0.14316,Smooth Acceleration,,TRUE
349,26.116152,0.100569,Smooth Acceleration,,TRUE
350,25.996677,-0.119475,,Smooth Deceleration,TRUE
351,25.645952,-0.350725,,Smooth Deceleration,TRUE
352,25.226093,-0.419859,,Smooth Deceleration,TRUE
353,25.019363,-0.20673,,Smooth Deceleration,TRUE
354,25.03082,0.011457,Smooth Acceleration,,TRUE
355,25.177866,0.147046,Smooth Acceleration,,TRUE
356,25.516459,0.338593,Smooth Acceleration,,TRUE
357,25.80155,0.285091,Smooth Acceleration,,TRUE
358,26.073172,0.271622,Smooth Acceleration,,TRUE
359,26.427273,0.354101,Smooth Acceleration,,TRUE
360,26.673843,0.24657,Smooth Acceleration,,TRUE
361,26.544662,-0.129181,,Smooth Deceleration,TRUE
362,26.054426,-0.490236,,Smooth Deceleration,TRUE
363,25.512583,-0.541843,,Smooth Deceleration,TRUE
364,24.503912,-1.008671,,Smooth Deceleration,TRUE
365,23.452034,-1.051878,,Smooth Deceleration,TRUE
366,22.914988,-0.537046,,Smooth Deceleration,TRUE
367,22.45014,-0.464848,,Smooth Deceleration,TRUE
368,22.024881,-0.425259,,Smooth Deceleration,TRUE
369,21.679668,-0.345213,,Smooth Deceleration,TRUE
370,21.333595,-0.346073,,Smooth Deceleration,TRUE
371,21.039093,-0.294502,,Smooth Deceleration,TRUE
372,20.694447,-0.344646,,Smooth Deceleration,TRUE
373,20.101606,-0.592841,,Smooth Deceleration,TRUE
374,19.4818,-0.619806,,Smooth Deceleration,TRUE
375,19.694624,0.212824,Smooth Acceleration,,TRUE
376,19.501707,-0.192917,,Smooth Deceleration,TRUE
377,19.34373,-0.157977,,Smooth Deceleration,TRUE
378,19.176039,-0.167691,,Smooth Deceleration,TRUE
379,19.028532,-0.147507,,Smooth Deceleration,TRUE
380,18.966257,-0.062275,,Smooth Deceleration,TRUE
381,19.013044,0.046787,Smooth Acceleration,,TRUE
382,18.91534,-0.097704,,Smooth Deceleration,TRUE
383,18.707264,-0.208076,,Smooth Deceleration,TRUE
384,18.158442,-0.548822,,Smooth Deceleration,TRUE
385,17.624159,-0.534283,,Smooth Deceleration,TRUE
386,17.480259,-0.1439,,Smooth Deceleration,TRUE
387,17.045454,-0.434805,,Smooth Deceleration,TRUE
388,16.160063,-0.885391,,Smooth Deceleration,TRUE
389,15.263713,-0.89635,,Smooth Deceleration,TRUE
390,14.768132,-0.495581,,Smooth Deceleration,TRUE
391,14.176493,-0.591639,,Smooth Deceleration,TRUE
392,12.876601,-1.299892,,Smooth Deceleration,TRUE
393,11.18898,-1.687621,,Smooth Deceleration,TRUE
394,9.474657,-1.714323,,Smooth Deceleration,TRUE
395,7.969254,-1.505403,,Smooth Deceleration,TRUE
396,6.2522507,-1.7170033,,Smooth Deceleration,TRUE
397,4.786921,-1.4653297,,Smooth Deceleration,TRUE
398,4.7181973,-0.0687237,,Smooth Deceleration,TRUE
399,5.774466,1.0562687,Rapid Acceleration,,FALSE
400,6.579766,0.8053,Smooth Acceleration,,TRUE
401,7.2049365,0.6251705,Smooth Acceleration,,TRUE
402,6.4113884,-0.7935481,,Smooth Deceleration,TRUE
403,5.5538287,-0.8575597,,Smooth Deceleration,TRUE
404,5.2336264,-0.3202023,,Smooth Deceleration,TRUE
405,5.137334,-0.0962924,,Smooth Deceleration,TRUE
406,5.177744,0.04041,Smooth Acceleration,,TRUE
407,5.6518865,0.4741425,Smooth Acceleration,,TRUE
408,6.2660823,0.6141958,Smooth Acceleration,,TRUE
409,6.6658235,0.3997412,Smooth Acceleration,,TRUE
410,6.948513,0.2826895,Smooth Acceleration,,TRUE
411,6.866256,-0.082257,,Smooth Deceleration,TRUE
412,6.8443666,-0.0218894,,Smooth Deceleration,TRUE
413,6.8913155,0.0469489,Smooth Acceleration,,TRUE
414,6.908236,0.0169205,Smooth Acceleration,,TRUE
415,6.9534726,0.0452366,Smooth Acceleration,,TRUE
416,6.8425355,-0.1109371,,Smooth Deceleration,TRUE
417,6.7086296,-0.1339059,,Smooth Deceleration,TRUE
418,6.463988,-0.2446416,,Smooth Deceleration,TRUE
419,6.472409,0.008421,Smooth Acceleration,,TRUE
420,6.728951,0.256542,Smooth Acceleration,,TRUE
421,7.0464983,0.3175473,Smooth Acceleration,,TRUE
422,7.5084853,0.461987,Smooth Acceleration,,TRUE
423,8.111365,0.6028797,Smooth Acceleration,,TRUE
424,8.218091,0.106726,Smooth Acceleration,,TRUE
425,8.471933,0.253842,Smooth Acceleration,,TRUE
426,8.920091,0.448158,Smooth Acceleration,,TRUE
427,9.4115,0.491409,Smooth Acceleration,,TRUE
428,9.398685,-0.012815,,Smooth Deceleration,TRUE
429,9.390643,-0.008042,,Smooth Deceleration,TRUE
430,9.42589,0.035247,Smooth Acceleration,,TRUE
431,9.410374,-0.015516,,Smooth Deceleration,TRUE
432,9.207285,-0.203089,,Smooth Deceleration,TRUE
433,9.0225525,-0.1847325,,Smooth Deceleration,TRUE
434,8.808947,-0.2136055,,Smooth Deceleration,TRUE
435,8.595627,-0.21332,,Smooth Deceleration,TRUE
436,8.285816,-0.309811,,Smooth Deceleration,TRUE
437,8.769188,0.483372,Smooth Acceleration,,TRUE
438,8.882783,0.113595,Smooth Acceleration,,TRUE
439,8.873475,-0.009308,,Smooth Deceleration,TRUE
440,9.005845,0.13237,Smooth Acceleration,,TRUE
441,9.210624,0.204779,Smooth Acceleration,,TRUE
442,9.512333,0.301709,Smooth Acceleration,,TRUE
443,9.669068,0.156735,Smooth Acceleration,,TRUE
444,9.542393,-0.126675,,Smooth Deceleration,TRUE
445,9.1768055,-0.3655875,,Smooth Deceleration,TRUE
446,8.830961,-0.3458445,,Smooth Deceleration,TRUE
447,8.469097,-0.361864,,Smooth Deceleration,TRUE
448,8.197446,-0.271651,,Smooth Deceleration,TRUE
449,8.1760235,-0.0214225,,Smooth Deceleration,TRUE
450,8.335864,0.1598405,Smooth Acceleration,,TRUE
451,8.405754,0.06989,Smooth Acceleration,,TRUE
452,8.266184,-0.13957,,Smooth Deceleration,TRUE
453,7.8481894,-0.4179946,,Smooth Deceleration,TRUE
454,7.118059,-0.7301304,,Smooth Deceleration,TRUE
455,6.279313,-0.838746,,Smooth Deceleration,TRUE
456,5.255922,-1.023391,,Smooth Deceleration,TRUE
457,3.9930487,-1.2628733,,Smooth Deceleration,TRUE
458,2.8506122,-1.1424365,,Smooth Deceleration,TRUE
459,2.0863097,-0.7643025,,Smooth Deceleration,TRUE
460,2.3910258,0.3047161,Smooth Acceleration,,TRUE
461,3.8177755,1.4267497,Rapid Acceleration,,FALSE
462,4.707184,0.8894085,Smooth Acceleration,,TRUE
463,5.9784365,1.2712525,Rapid Acceleration,,FALSE
464,7.041688,1.0632515,Rapid Acceleration,,FALSE
465,7.376047,0.334359,Smooth Acceleration,,TRUE
466,7.853816,0.477769,Smooth Acceleration,,TRUE
467,8.012386,0.15857,Smooth Acceleration,,TRUE
468,7.3004775,-0.7119085,,Smooth Deceleration,TRUE
469,6.087272,-1.2132055,,Smooth Deceleration,TRUE
470,4.563409,-1.523863,,Smooth Deceleration,TRUE
471,3.2894964,-1.2739126,,Smooth Deceleration,TRUE
472,1.3898978,-1.8995986,,Smooth Deceleration,TRUE
473,1.7273101,0.3374123,Smooth Acceleration,,TRUE
474,2.147507,0.4201969,Smooth Acceleration,,TRUE
475,3.9968364,1.8493294,Rapid Acceleration,,FALSE
476,4.3612905,0.3644541,Smooth Acceleration,,TRUE
477,4.6396337,0.2783432,Smooth Acceleration,,TRUE
478,4.999229,0.3595953,Smooth Acceleration,,TRUE
479,5.404078,0.404849,Smooth Acceleration,,TRUE
480,5.468344,0.064266,Smooth Acceleration,,TRUE
481,4.8601785,-0.6081655,,Smooth Deceleration,TRUE
482,3.4799666,-1.3802119,,Smooth Deceleration,TRUE
483,3.0471473,-0.4328193,,Smooth Deceleration,TRUE
484,3.453144,0.4059967,Smooth Acceleration,,TRUE
485,4.0822983,0.6291543,Smooth Acceleration,,TRUE
486,4.8837886,0.8014903,Smooth Acceleration,,TRUE
487,5.5380106,0.654222,Smooth Acceleration,,TRUE
488,5.8601575,0.3221469,Smooth Acceleration,,TRUE
489,5.9151425,0.054985,Smooth Acceleration,,TRUE
490,5.977334,0.0621915,Smooth Acceleration,,TRUE
491,6.0146523,0.0373183,Smooth Acceleration,,TRUE
492,5.9611435,-0.0535088,,Smooth Deceleration,TRUE
493,5.899437,-0.0617065,,Smooth Deceleration,TRUE
494.0009999,6.18777,0.288044973,Smooth Acceleration,,TRUE
495.0009999,6.671583,0.483813,Smooth Acceleration,,TRUE
496.0009999,6.9727683,0.3011853,Smooth Acceleration,,TRUE
497.0009999,6.8103733,-0.162395,,Smooth Deceleration,TRUE
498.0009999,6.3301406,-0.4802327,,Smooth Deceleration,TRUE
499.0009999,5.8526225,-0.4775181,,Smooth Deceleration,TRUE
500.0009999,5.6336546,-0.2189679,,Smooth Deceleration,TRUE
501.0009999,5.199288,-0.4343666,,Smooth Deceleration,TRUE
502.0009999,4.978215,-0.221073,,Smooth Deceleration,TRUE
503.0009999,5.01447,0.036255,Smooth Acceleration,,TRUE
504.0009999,5.2235713,0.2091013,Smooth Acceleration,,TRUE
505.0009999,5.517329,0.2937577,Smooth Acceleration,,TRUE
506.0009999,5.9084215,0.3910925,Smooth Acceleration,,TRUE
507.0009999,6.1698637,0.2614422,Smooth Acceleration,,TRUE
508.0009999,6.439251,0.2693873,Smooth Acceleration,,TRUE
509.0009999,6.3628674,-0.0763836,,Smooth Deceleration,TRUE
510.0009999,5.6861863,-0.6766811,,Smooth Deceleration,TRUE
511.0009999,4.7540193,-0.932167,,Smooth Deceleration,TRUE
512.0009999,3.2434387,-1.5105806,,Smooth Deceleration,TRUE
513.0009999,1.9866321,-1.2568066,,Smooth Deceleration,TRUE
514.0009999,1.6600093,-0.3266228,,Smooth Deceleration,TRUE
515.0009999,1.6197581,-0.0402512,,Smooth Deceleration,TRUE
516.0009999,1.8432217,0.2234636,Smooth Acceleration,,TRUE
517.0009999,2.392127,0.5489053,Smooth Acceleration,,TRUE
518.0009999,2.901669,0.509542,Smooth Acceleration,,TRUE
519.0009999,3.5538328,0.6521638,Smooth Acceleration,,TRUE
520.0009999,4.022429,0.4685962,Smooth Acceleration,,TRUE
521.0009999,4.518862,0.496433,Smooth Acceleration,,TRUE
